time,distance,competitor
1.1100587844848633,0.0,2
1.1100587844848633,0.0,3
1.1100587844848633,0.0,4
1.1354897022247314,6.573878597936904,0
1.1354897022247314,6.573878597936904,1
1.1354897022247314,6.573878597936904,2
1.1354897022247314,6.573878597936904,3
1.1354897022247314,10.844773121821925,4
1.146451711654663,6.573878597936904,0
1.146451711654663,6.573878597936904,1
1.146451711654663,6.573878597936904,2
1.146451711654663,6.573878597936904,3
1.146451711654663,10.844773121821925,4
1.162057638168335,6.573878597936904,0
1.162057638168335,6.573878597936904,1
1.162057638168335,6.573878597936904,2
1.162057638168335,6.573878597936904,3
1.162057638168335,10.844773121821925,4
1.1786351203918457,6.573878597936904,0
1.1786351203918457,6.573878597936904,1
1.1786351203918457,6.573878597936904,2
1.1786351203918457,6.573878597936904,3
1.1786351203918457,10.844773121821925,4
1.2045364379882812,6.573878597936904,0
1.2045364379882812,6.573878597936904,1
1.2045364379882812,6.573878597936904,2
1.2045364379882812,6.573878597936904,3
1.2045364379882812,10.844773121821925,4
1.2202305793762207,6.573878597936904,0
1.2202305793762207,6.573878597936904,1
1.2202305793762207,6.573878597936904,2
1.2202305793762207,6.573878597936904,3
1.2202305793762207,10.844773121821925,4
1.2483422756195068,6.573878597936904,0
1.2483422756195068,6.573878597936904,1
1.2483422756195068,6.573878597936904,2
1.2483422756195068,6.573878597936904,3
1.2483422756195068,10.844773121821925,4
1.2666897773742676,6.573878597936904,0
1.2666897773742676,6.573878597936904,1
1.2666897773742676,6.573878597936904,2
1.2666897773742676,6.573878597936904,3
1.2666897773742676,10.844773121821925,4
1.2833025455474854,6.573878597936904,0
1.2833025455474854,6.573878597936904,1
1.2833025455474854,6.573878597936904,2
1.2833025455474854,6.573878597936904,3
1.2833025455474854,10.844773121821925,4
1.301616907119751,6.573878597936904,0
1.301616907119751,6.573878597936904,1
1.301616907119751,6.573878597936904,2
1.301616907119751,6.573878597936904,3
1.301616907119751,10.844773121821925,4
1.3196258544921875,6.573878597936904,0
1.3196258544921875,6.573878597936904,1
1.3196258544921875,6.573878597936904,2
1.3196258544921875,6.573878597936904,3
1.3196258544921875,10.844773121821925,4
1.3364441394805908,6.573878597936904,0
1.3364441394805908,6.573878597936904,1
1.3364441394805908,6.573878597936904,2
1.3364441394805908,6.573878597936904,3
1.3364441394805908,10.844773121821925,4
1.3700263500213623,6.573878597936904,0
1.3700263500213623,6.573878597936904,1
1.3700263500213623,6.573878597936904,2
1.3700263500213623,6.573878597936904,3
1.3700263500213623,10.844773121821925,4
1.3879268169403076,6.573878597936904,0
1.3879268169403076,6.573878597936904,1
1.3879268169403076,6.573878597936904,2
1.3879268169403076,6.573878597936904,3
1.3879268169403076,10.844773121821925,4
1.4313397407531738,6.573878597936904,0
1.4313397407531738,6.573878597936904,1
1.4313397407531738,6.573878597936904,2
1.4313397407531738,6.573878597936904,3
1.4313397407531738,10.844773121821925,4
1.4508934020996094,6.573878597936904,0
1.4508934020996094,6.573878597936904,1
1.4508934020996094,6.573878597936904,2
1.4508934020996094,6.573878597936904,3
1.4508934020996094,10.844773121821925,4
1.4667837619781494,6.573878597936904,0
1.4667837619781494,6.573878597936904,1
1.4667837619781494,6.573878597936904,2
1.4667837619781494,6.573878597936904,3
1.4667837619781494,10.844773121821925,4
1.4830102920532227,6.573878597936904,0
1.4830102920532227,6.573878597936904,1
1.4830102920532227,6.573878597936904,2
1.4830102920532227,6.573878597936904,3
1.4830102920532227,10.844773121821925,4
1.5060036182403564,6.573878597936904,0
1.5060036182403564,6.573878597936904,1
1.5060036182403564,6.573878597936904,2
1.5060036182403564,6.573878597936904,3
1.5060036182403564,10.844773121821925,4
1.5239789485931396,6.573878597936904,0
1.5239789485931396,6.573878597936904,1
1.5239789485931396,6.573878597936904,2
1.5239789485931396,6.573878597936904,3
1.5239789485931396,10.844773121821925,4
1.5421581268310547,6.573878597936904,0
1.5421581268310547,6.573878597936904,1
1.5421581268310547,6.573878597936904,2
1.5421581268310547,6.573878597936904,3
1.5421581268310547,10.844773121821925,4
1.5969319343566895,6.573878597936904,0
1.5969319343566895,6.573878597936904,1
1.5969319343566895,6.573878597936904,2
1.5969319343566895,6.573878597936904,3
1.5969319343566895,10.844773121821925,4
1.6136229038238525,6.573878597936904,0
1.6136229038238525,6.573878597936904,1
1.6136229038238525,6.573878597936904,2
1.6136229038238525,6.573878597936904,3
1.6136229038238525,10.844773121821925,4
1.6376476287841797,6.573878597936904,0
1.6376476287841797,6.573878597936904,1
1.6376476287841797,6.573878597936904,2
1.6376476287841797,6.573878597936904,3
1.6376476287841797,10.844773121821925,4
1.6493902206420898,6.573878597936904,0
1.6493902206420898,6.573878597936904,1
1.6493902206420898,6.573878597936904,2
1.6493902206420898,6.573878597936904,3
1.6493902206420898,10.844773121821925,4
1.6733319759368896,6.573878597936904,0
1.6733319759368896,6.573878597936904,1
1.6733319759368896,6.573878597936904,2
1.6733319759368896,6.573878597936904,3
1.6733319759368896,10.844773121821925,4
1.6853902339935303,6.573878597936904,0
1.6853902339935303,6.573878597936904,1
1.6853902339935303,6.573878597936904,2
1.6853902339935303,6.573878597936904,3
1.6853902339935303,10.844773121821925,4
1.6961915493011475,6.573878597936904,0
1.6961915493011475,6.573878597936904,1
1.6961915493011475,6.573878597936904,2
1.6961915493011475,6.573878597936904,3
1.6961915493011475,10.844773121821925,4
1.7087292671203613,6.573878597936904,0
1.7087292671203613,6.573878597936904,1
1.7087292671203613,6.573878597936904,2
1.7087292671203613,6.573878597936904,3
1.7087292671203613,10.844773121821925,4
1.737138271331787,6.573878597936904,0
1.737138271331787,6.573878597936904,1
1.737138271331787,6.573878597936904,2
1.737138271331787,6.573878597936904,3
1.737138271331787,10.844773121821925,4
1.753221035003662,6.573878597936904,0
1.753221035003662,6.573878597936904,1
1.753221035003662,6.573878597936904,2
1.753221035003662,6.573878597936904,3
1.753221035003662,10.844773121821925,4
1.7647018432617188,6.573878597936904,0
1.7647018432617188,6.573878597936904,1
1.7647018432617188,6.573878597936904,2
1.7647018432617188,6.573878597936904,3
1.7647018432617188,10.844773121821925,4
1.7785849571228027,6.573878597936904,0
1.7785849571228027,6.573878597936904,1
1.7785849571228027,6.573878597936904,2
1.7785849571228027,6.573878597936904,3
1.7785849571228027,10.844773121821925,4
1.79618239402771,6.573878597936904,0
1.79618239402771,6.573878597936904,1
1.79618239402771,6.573878597936904,2
1.79618239402771,6.573878597936904,3
1.79618239402771,10.844773121821925,4
1.8361446857452393,6.573878597936904,0
1.8361446857452393,6.573878597936904,1
1.8361446857452393,6.573878597936904,2
1.8361446857452393,6.573878597936904,3
1.8361446857452393,10.844773121821925,4
1.8540878295898438,6.573878597936904,0
1.8540878295898438,6.573878597936904,1
1.8540878295898438,6.573878597936904,2
1.8540878295898438,6.573878597936904,3
1.8540878295898438,10.844773121821925,4
1.8655235767364502,6.573878597936904,0
1.8655235767364502,6.573878597936904,1
1.8655235767364502,6.573878597936904,2
1.8655235767364502,6.573878597936904,3
1.8655235767364502,10.844773121821925,4
1.8777110576629639,6.573878597936904,0
1.8777110576629639,6.573878597936904,1
1.8777110576629639,6.573878597936904,2
1.8777110576629639,6.573878597936904,3
1.8777110576629639,10.844773121821925,4
1.888697862625122,6.573878597936904,0
1.888697862625122,6.573878597936904,1
1.888697862625122,6.573878597936904,2
1.888697862625122,6.573878597936904,3
1.888697862625122,10.844773121821925,4
1.9174110889434814,6.573878597936904,0
1.9174110889434814,6.573878597936904,1
1.9174110889434814,6.573878597936904,2
1.9174110889434814,6.573878597936904,3
1.9174110889434814,10.844773121821925,4
1.9434289932250977,6.573878597936904,0
1.9434289932250977,6.573878597936904,1
1.9434289932250977,6.573878597936904,2
1.9434289932250977,6.573878597936904,3
1.9434289932250977,10.844773121821925,4
2.004523754119873,6.573878597936904,0
2.004523754119873,6.573878597936904,1
2.004523754119873,6.573878597936904,2
2.004523754119873,6.573878597936904,3
2.004523754119873,10.844773121821925,4
2.033264636993408,6.573878597936904,0
2.033264636993408,6.573878597936904,1
2.033264636993408,6.573878597936904,2
2.033264636993408,6.573878597936904,3
2.033264636993408,10.844773121821925,4
2.044275999069214,6.573878597936904,0
2.044275999069214,6.573878597936904,1
2.044275999069214,6.573878597936904,2
2.044275999069214,6.573878597936904,3
2.044275999069214,10.844773121821925,4
2.0742990970611572,6.573878597936904,0
2.0742990970611572,6.573878597936904,1
2.0742990970611572,6.573878597936904,2
2.0742990970611572,6.573878597936904,3
2.0742990970611572,10.844773121821925,4
2.091355323791504,6.573878597936904,0
2.091355323791504,6.573878597936904,1
2.091355323791504,6.573878597936904,2
2.091355323791504,6.573878597936904,3
2.091355323791504,10.844773121821925,4
2.1090738773345947,6.573878597936904,0
2.1090738773345947,6.573878597936904,1
2.1090738773345947,6.573878597936904,2
2.1090738773345947,6.573878597936904,3
2.1090738773345947,10.844773121821925,4
2.144435167312622,6.573878597936904,0
2.144435167312622,6.573878597936904,1
2.144435167312622,6.573878597936904,2
2.144435167312622,6.573878597936904,3
2.144435167312622,10.844773121821925,4
2.1676483154296875,13.026108532140281,0
2.1676483154296875,16.141646854226753,1
2.1676483154296875,16.141646854226753,2
2.1676483154296875,16.141646854226753,3
2.1676483154296875,19.478338466343658,4
2.184103488922119,13.026108532140281,0
2.184103488922119,16.141646854226753,1
2.184103488922119,16.141646854226753,2
2.184103488922119,16.141646854226753,3
2.184103488922119,19.478338466343658,4
2.2116963863372803,13.026108532140281,0
2.2116963863372803,16.141646854226753,1
2.2116963863372803,16.141646854226753,2
2.2116963863372803,16.141646854226753,3
2.2116963863372803,19.478338466343658,4
2.2467832565307617,13.026108532140281,0
2.2467832565307617,16.141646854226753,1
2.2467832565307617,16.141646854226753,2
2.2467832565307617,16.141646854226753,3
2.2467832565307617,19.478338466343658,4
2.296050786972046,13.026108532140281,0
2.296050786972046,16.141646854226753,1
2.296050786972046,16.141646854226753,2
2.296050786972046,16.141646854226753,3
2.296050786972046,19.478338466343658,4
2.3078720569610596,13.026108532140281,0
2.3078720569610596,16.141646854226753,1
2.3078720569610596,16.141646854226753,2
2.3078720569610596,16.141646854226753,3
2.3078720569610596,19.478338466343658,4
2.337754726409912,13.026108532140281,0
2.337754726409912,16.141646854226753,1
2.337754726409912,16.141646854226753,2
2.337754726409912,16.141646854226753,3
2.337754726409912,19.478338466343658,4
2.3649086952209473,13.026108532140281,0
2.3649086952209473,16.141646854226753,1
2.3649086952209473,16.141646854226753,2
2.3649086952209473,16.141646854226753,3
2.3649086952209473,19.478338466343658,4
2.378147840499878,13.026108532140281,0
2.378147840499878,16.141646854226753,1
2.378147840499878,16.141646854226753,2
2.378147840499878,16.141646854226753,3
2.378147840499878,19.478338466343658,4
2.3987984657287598,13.026108532140281,0
2.3987984657287598,16.141646854226753,1
2.3987984657287598,16.141646854226753,2
2.3987984657287598,16.141646854226753,3
2.3987984657287598,19.478338466343658,4
2.4151997566223145,13.026108532140281,0
2.4151997566223145,16.141646854226753,1
2.4151997566223145,16.141646854226753,2
2.4151997566223145,16.141646854226753,3
2.4151997566223145,19.478338466343658,4
2.427563190460205,13.026108532140281,0
2.427563190460205,16.141646854226753,1
2.427563190460205,16.141646854226753,2
2.427563190460205,16.141646854226753,3
2.427563190460205,19.478338466343658,4
2.4405059814453125,13.026108532140281,0
2.4405059814453125,16.141646854226753,1
2.4405059814453125,16.141646854226753,2
2.4405059814453125,16.141646854226753,3
2.4405059814453125,19.478338466343658,4
2.4543542861938477,13.026108532140281,0
2.4543542861938477,16.141646854226753,1
2.4543542861938477,16.141646854226753,2
2.4543542861938477,16.141646854226753,3
2.4543542861938477,19.478338466343658,4
2.4736275672912598,13.026108532140281,0
2.4736275672912598,16.141646854226753,1
2.4736275672912598,16.141646854226753,2
2.4736275672912598,16.141646854226753,3
2.4736275672912598,19.478338466343658,4
2.5001397132873535,13.026108532140281,0
2.5001397132873535,16.141646854226753,1
2.5001397132873535,16.141646854226753,2
2.5001397132873535,16.141646854226753,3
2.5001397132873535,19.478338466343658,4
2.5123140811920166,13.026108532140281,0
2.5123140811920166,16.141646854226753,1
2.5123140811920166,16.141646854226753,2
2.5123140811920166,16.141646854226753,3
2.5123140811920166,19.478338466343658,4
2.5307564735412598,13.026108532140281,0
2.5307564735412598,16.141646854226753,1
2.5307564735412598,16.141646854226753,2
2.5307564735412598,16.141646854226753,3
2.5307564735412598,19.478338466343658,4
2.547761917114258,13.026108532140281,0
2.547761917114258,16.141646854226753,1
2.547761917114258,16.141646854226753,2
2.547761917114258,16.141646854226753,3
2.547761917114258,19.478338466343658,4
2.5637571811676025,13.026108532140281,0
2.5637571811676025,16.141646854226753,1
2.5637571811676025,16.141646854226753,2
2.5637571811676025,16.141646854226753,3
2.5637571811676025,19.478338466343658,4
2.635664224624634,13.026108532140281,0
2.635664224624634,16.141646854226753,1
2.635664224624634,16.141646854226753,2
2.635664224624634,16.141646854226753,3
2.635664224624634,19.478338466343658,4
2.6518402099609375,13.026108532140281,0
2.6518402099609375,16.141646854226753,1
2.6518402099609375,16.141646854226753,2
2.6518402099609375,16.141646854226753,3
2.6518402099609375,19.478338466343658,4
2.664438247680664,13.026108532140281,0
2.664438247680664,16.141646854226753,1
2.664438247680664,16.141646854226753,2
2.664438247680664,16.141646854226753,3
2.664438247680664,19.478338466343658,4
2.676481246948242,13.026108532140281,0
2.676481246948242,16.141646854226753,1
2.676481246948242,16.141646854226753,2
2.676481246948242,16.141646854226753,3
2.676481246948242,19.478338466343658,4
2.6886186599731445,13.026108532140281,0
2.6886186599731445,16.141646854226753,1
2.6886186599731445,16.141646854226753,2
2.6886186599731445,16.141646854226753,3
2.6886186599731445,19.478338466343658,4
2.7013208866119385,13.026108532140281,0
2.7013208866119385,16.141646854226753,1
2.7013208866119385,16.141646854226753,2
2.7013208866119385,16.141646854226753,3
2.7013208866119385,19.478338466343658,4
2.7128796577453613,13.026108532140281,0
2.7128796577453613,16.141646854226753,1
2.7128796577453613,16.141646854226753,2
2.7128796577453613,16.141646854226753,3
2.7128796577453613,19.478338466343658,4
2.7298080921173096,13.026108532140281,0
2.7298080921173096,16.141646854226753,1
2.7298080921173096,16.141646854226753,2
2.7298080921173096,16.141646854226753,3
2.7298080921173096,19.478338466343658,4
2.747065305709839,13.026108532140281,0
2.747065305709839,16.141646854226753,1
2.747065305709839,16.141646854226753,2
2.747065305709839,16.141646854226753,3
2.747065305709839,19.478338466343658,4
2.765214204788208,13.026108532140281,0
2.765214204788208,16.141646854226753,1
2.765214204788208,16.141646854226753,2
2.765214204788208,16.141646854226753,3
2.765214204788208,19.478338466343658,4
2.7758185863494873,13.026108532140281,0
2.7758185863494873,16.141646854226753,1
2.7758185863494873,16.141646854226753,2
2.7758185863494873,16.141646854226753,3
2.7758185863494873,19.478338466343658,4
2.800297737121582,13.026108532140281,0
2.800297737121582,16.141646854226753,1
2.800297737121582,16.141646854226753,2
2.800297737121582,16.141646854226753,3
2.800297737121582,19.478338466343658,4
2.811835527420044,13.026108532140281,0
2.811835527420044,16.141646854226753,1
2.811835527420044,16.141646854226753,2
2.811835527420044,16.141646854226753,3
2.811835527420044,19.478338466343658,4
2.8303470611572266,13.026108532140281,0
2.8303470611572266,16.141646854226753,1
2.8303470611572266,16.141646854226753,2
2.8303470611572266,16.141646854226753,3
2.8303470611572266,19.478338466343658,4
2.842082977294922,13.026108532140281,0
2.842082977294922,16.141646854226753,1
2.842082977294922,16.141646854226753,2
2.842082977294922,16.141646854226753,3
2.842082977294922,19.478338466343658,4
2.855102062225342,13.026108532140281,0
2.855102062225342,16.141646854226753,1
2.855102062225342,16.141646854226753,2
2.855102062225342,16.141646854226753,3
2.855102062225342,19.478338466343658,4
2.870911121368408,13.026108532140281,0
2.870911121368408,16.141646854226753,1
2.870911121368408,16.141646854226753,2
2.870911121368408,16.141646854226753,3
2.870911121368408,19.478338466343658,4
2.8891947269439697,13.026108532140281,0
2.8891947269439697,16.141646854226753,1
2.8891947269439697,16.141646854226753,2
2.8891947269439697,16.141646854226753,3
2.8891947269439697,19.478338466343658,4
2.9051969051361084,13.026108532140281,0
2.9051969051361084,16.141646854226753,1
2.9051969051361084,16.141646854226753,2
2.9051969051361084,16.141646854226753,3
2.9051969051361084,19.478338466343658,4
2.915971517562866,13.026108532140281,0
2.915971517562866,16.141646854226753,1
2.915971517562866,16.141646854226753,2
2.915971517562866,16.141646854226753,3
2.915971517562866,19.478338466343658,4
2.9293320178985596,13.026108532140281,0
2.9293320178985596,16.141646854226753,1
2.9293320178985596,16.141646854226753,2
2.9293320178985596,16.141646854226753,3
2.9293320178985596,19.478338466343658,4
2.9471046924591064,13.026108532140281,0
2.9471046924591064,16.141646854226753,1
2.9471046924591064,16.141646854226753,2
2.9471046924591064,16.141646854226753,3
2.9471046924591064,19.478338466343658,4
2.9591758251190186,13.026108532140281,0
2.9591758251190186,16.141646854226753,1
2.9591758251190186,16.141646854226753,2
2.9591758251190186,16.141646854226753,3
2.9591758251190186,19.478338466343658,4
2.975792646408081,13.026108532140281,0
2.975792646408081,16.141646854226753,1
2.975792646408081,16.141646854226753,2
2.975792646408081,16.141646854226753,3
2.975792646408081,19.478338466343658,4
2.993795871734619,13.026108532140281,0
2.993795871734619,16.141646854226753,1
2.993795871734619,16.141646854226753,2
2.993795871734619,16.141646854226753,3
2.993795871734619,19.478338466343658,4
3.0094387531280518,13.026108532140281,0
3.0094387531280518,16.141646854226753,1
3.0094387531280518,16.141646854226753,2
3.0094387531280518,16.141646854226753,3
3.0094387531280518,19.478338466343658,4
3.036680221557617,13.026108532140281,0
3.036680221557617,16.141646854226753,1
3.036680221557617,16.141646854226753,2
3.036680221557617,16.141646854226753,3
3.036680221557617,19.478338466343658,4
3.065093994140625,13.026108532140281,0
3.065093994140625,16.141646854226753,1
3.065093994140625,16.141646854226753,2
3.065093994140625,16.141646854226753,3
3.065093994140625,19.478338466343658,4
3.0771076679229736,13.026108532140281,0
3.0771076679229736,16.141646854226753,1
3.0771076679229736,16.141646854226753,2
3.0771076679229736,16.141646854226753,3
3.0771076679229736,19.478338466343658,4
3.0886025428771973,13.026108532140281,0
3.0886025428771973,16.141646854226753,1
3.0886025428771973,16.141646854226753,2
3.0886025428771973,16.141646854226753,3
3.0886025428771973,19.478338466343658,4
3.0998470783233643,13.026108532140281,0
3.0998470783233643,16.141646854226753,1
3.0998470783233643,16.141646854226753,2
3.0998470783233643,16.141646854226753,3
3.0998470783233643,19.478338466343658,4
3.1298673152923584,13.026108532140281,0
3.1298673152923584,16.141646854226753,1
3.1298673152923584,16.141646854226753,2
3.1298673152923584,16.141646854226753,3
3.1298673152923584,19.478338466343658,4
3.1421444416046143,13.026108532140281,0
3.1421444416046143,16.141646854226753,1
3.1421444416046143,16.141646854226753,2
3.1421444416046143,16.141646854226753,3
3.1421444416046143,19.478338466343658,4
3.159825325012207,13.026108532140281,0
3.159825325012207,16.141646854226753,1
3.159825325012207,16.141646854226753,2
3.159825325012207,16.141646854226753,3
3.159825325012207,19.478338466343658,4
3.170806646347046,13.026108532140281,0
3.170806646347046,16.141646854226753,1
3.170806646347046,16.141646854226753,2
3.170806646347046,16.141646854226753,3
3.170806646347046,19.478338466343658,4
3.18860125541687,20.17709469946089,0
3.18860125541687,24.304557936466992,1
3.18860125541687,24.304557936466992,2
3.18860125541687,25.781580947564258,3
3.18860125541687,27.3280808667815,4
3.200005292892456,20.17709469946089,0
3.200005292892456,24.304557936466992,1
3.200005292892456,24.304557936466992,2
3.200005292892456,25.781580947564258,3
3.200005292892456,27.3280808667815,4
