type,competitorID,time,exchange,odds,agentID,stake,distance,rank,balance,decision
Trade,3,47.813509464263916,0,23.368577199661136,50,15,465.54639172526936,3,100001647.71294157,layer
Trade,3,47.819308042526245,0,4.3987393365507454,50,15,465.54639172526936,3,100001647.71294157,backer
Trade,3,47.819308042526245,0,4.3987393365507454,5,15,465.54639172526936,3,99999820,layer
Trade,3,48.853630781173706,0,1.5295199046902028,53,15,478.74620028360465,3,100000429.97866799,backer
Trade,3,48.853630781173706,0,1.5295199046902028,59,15,478.74620028360465,3,100001204.4552444,layer
Trade,3,48.869410037994385,0,10.142225780579784,3,15,478.74620028360465,3,99999880,backer
Trade,3,48.869410037994385,0,10.142225780579784,57,15,478.74620028360465,3,100001300.73638576,layer
Trade,3,48.905054330825806,0,10.142225780579784,5,15,489.8015529312284,3,99999820,backer
Trade,3,48.905054330825806,0,10.142225780579784,55,15,489.8015529312284,3,100001623.68832247,layer
Trade,3,52.13761067390442,0,23.468577199661137,54,15,500.0,3,100000565.49981762,backer
Trade,3,52.13761067390442,0,23.468577199661137,56,15,500.0,3,100001604.83524592,layer
Trade,3,52.18245220184326,0,23.468577199661137,54,15,500.0,3,100000565.49981762,backer
Trade,3,52.18245220184326,0,23.468577199661137,59,15,500.0,3,100001204.4552444,layer
Trade,3,52.25117087364197,0,23.468577199661137,50,15,500.0,3,100001647.71294157,backer
Trade,3,52.25117087364197,0,23.468577199661137,57,15,500.0,3,100001300.73638576,layer
Trade,3,52.367032527923584,0,23.468577199661137,52,15,500.0,3,100000845.54469037,backer
Trade,3,52.367032527923584,0,23.468577199661137,58,15,500.0,3,100001194.18395805,layer
Trade,3,52.45221161842346,0,23.468577199661137,52,15,500.0,3,100000845.54469037,backer
Trade,3,52.45221161842346,0,23.468577199661137,55,15,500.0,3,100001623.68832247,layer
Trade,3,52.50516486167908,0,23.368577199661136,52,15,500.0,3,100000845.54469037,backer
Trade,3,52.50516486167908,0,23.368577199661136,50,15,500.0,3,100001647.71294157,layer
Trade,3,52.58551907539368,0,23.368577199661136,52,15,500.0,3,100000845.54469037,backer
Trade,3,52.58551907539368,0,23.368577199661136,50,15,500.0,3,100001647.71294157,layer
Trade,3,52.633350133895874,0,23.368577199661136,52,15,500.0,3,100000845.54469037,backer
Trade,3,52.633350133895874,0,23.368577199661136,50,15,500.0,3,100001647.71294157,layer
Trade,3,52.66952919960022,0,17.849662925354416,53,15,500.0,3,100000429.97866799,backer
Trade,3,52.66952919960022,0,17.849662925354416,54,15,500.0,3,100000565.49981762,layer
Trade,3,52.68349814414978,0,23.368577199661136,52,15,500.0,3,100000845.54469037,backer
Trade,3,52.68349814414978,0,23.368577199661136,50,15,500.0,3,100001647.71294157,layer
Trade,3,52.724273681640625,0,23.368577199661136,52,15,500.0,3,100000845.54469037,backer
Trade,3,52.724273681640625,0,23.368577199661136,50,15,500.0,3,100001647.71294157,layer
Trade,3,52.72589993476868,0,17.849662925354416,53,15,500.0,3,100000429.97866799,backer
Trade,3,52.72589993476868,0,17.849662925354416,54,15,500.0,3,100000565.49981762,layer
Trade,3,52.778438091278076,0,23.368577199661136,52,15,500.0,3,100000845.54469037,backer
Trade,3,52.778438091278076,0,23.368577199661136,50,15,500.0,3,100001647.71294157,layer
Trade,3,52.80751585960388,0,17.849662925354416,52,15,500.0,3,100000845.54469037,backer
Trade,3,52.80751585960388,0,17.849662925354416,54,15,500.0,3,100000565.49981762,layer
Trade,3,52.85784554481506,0,23.368577199661136,52,15,500.0,3,100000845.54469037,backer
Trade,3,52.85784554481506,0,23.368577199661136,50,15,500.0,3,100001647.71294157,layer
Trade,3,52.889002084732056,0,23.368577199661136,52,15,500.0,3,100000845.54469037,backer
Trade,3,52.889002084732056,0,23.368577199661136,50,15,500.0,3,100001647.71294157,layer
Trade,3,52.94616746902466,0,23.368577199661136,52,15,500.0,3,100000845.54469037,backer
Trade,3,52.94616746902466,0,23.368577199661136,50,15,500.0,3,100001647.71294157,layer
